id,name,ml_target
8220,joicesena,0
8221,Esdeath,0
8222,sebastiaanluca,0
8223,hedtorresca,1
8224,POJOa,0
8225,andersevenrud,0
8226,rvanmil,0
8227,JaxXu,0
8228,amussey,1
8229,anjiang2016,1
8230,chriskol,1
8231,alexmanno,0
8232,srdjan,0
8233,myloveCc,0
8234,arpane4c5,1
8235,F915,1
8236,cauethenorio,0
8237,binaryPUNCH,0
8238,killthekitten,0
8239,bruceCzK,0
8240,rraks,1
8241,submagr,1
8242,skyverd,0
8243,ismailrei,0
8244,alejandrocq,0
8245,sachin1092,1
8246,SivanSong,0
8247,gonzaloplaza,0
8248,ozeetee,0
8249,mageddo,0
8250,EricTendian,0
8251,flipflopapp,0
8252,V1ncNet,0
8253,rasecoiac03,0
8254,junqiangchen,1
8255,mit2nil,1
8256,Amokrane,1
8257,agarwal-akash,1
8258,arnavgrg,1
8259,Sufi-Al-Hussaini,0
8260,alakra,0
8261,a1600012888,1
8262,jason90929,0
8263,Baoyx007,0
8264,cassianogf,0
8265,nlpenguin,1
8266,evanhammer,0
8267,hu2di,1
8268,pladaria,0
8269,DBULL7,0
8270,barinbritva,0
8271,rjgu,1
8272,OdNairy,0
8273,qixuxiang,0
8274,aystlzh,0
8275,hetz,0
8276,3riccc,0
8277,joeldrapper,0
8278,sajjad-shirazy,0
8279,denkensk,1
8280,codenaz,0
8281,emansom,0
8282,dotneet,0
8283,dawnarc,0
8284,danopia,0
8285,davetoxa,0
8286,Risez25,0
8287,MriLiuJY,0
8288,acauamontiel,0
8289,AnmolTomer,0
8290,eventEmitter,0
8291,christ0089,1
8292,kolier,0
8293,hlmerscher,0
8294,djin31,1
8295,raghav-kukreti,0
8296,stephy,0
8297,ariabid,0
8298,alykhank,0
8299,iebb,0
8300,StephenMayeux,0
8301,calebsylvest,0
8302,jtcramer,1
8303,neiker,0
8304,kimwnasptd,1
8305,claudiosegala,1
8306,claudey,0
8307,Nek-,0
8308,gongxijun,0
8309,s3w47m88,0
8310,neuqzxy,0
8311,riyazbhat,1
8312,BruceWeng,0
8313,fredpolicarpo,1
8314,sevaho,0
8315,rtamizh,0
8316,susiwen8,0
8317,nWidart,0
8318,shashankmehta,0
8319,GuruCharan94,1
8320,sergiy,0
8321,sijanonly,1
8322,hookex,0
8323,LiXizhi,0
8324,mbrostami,0
8325,simareeno,0
8326,SirPhemmiey,0
8327,explooosion,0
8328,bacongobbler,0
8329,SauceCat,1
8330,Zemke,0
8331,tanmay7270,1
8332,evancohen,0
8333,davetheflashguy,0
8334,Xinguang,0
8335,Hoijof,0
8336,bgamari,1
8337,javve,0
8338,anupjha,0
8339,guumeyer,0
8340,matheuscas,0
8341,prigoyal,1
8342,punkstar,0
8343,isdaniel,0
8344,juneoh,1
8345,ennerperez,0
8346,thomasknoll,0
8347,gatero,0
8348,breningham,1
8349,HaoDaWang,0
8350,mbuchetics,0
8351,clucasalcantara,0
8352,plusreed,0
8353,heregoes,0
8354,codebryo,0
8355,rodolfojt,1
8356,chaiyujin,1
8357,anishathalye,1
8358,cristianferrarig,0
8359,quaddy,0
8360,killme2008,0
8361,dulei0508,1
8362,ampatspell,0
8363,sewardlee337,1
8364,bearloga,1
8365,fabianp,1
8366,XueLianjie,1
8367,BoyuanYan,1
8368,oskarflygare,1
8369,jasonleewilson,0
8370,Awilum,0
8371,brunocramos,0
8372,diepdao,1
8373,KeyHui,0
8374,ravirajthedeveloper,0
8375,shaohung001,0
8376,forddavis,1
8377,DLavin23,0
8378,jmltn,0
8379,jfbaquerocelis,0
8380,rodgarcialima,0
8381,nguyenkhacbaoanh,1
8382,banjuanshu,1
8383,bynelus,0
8384,EvanOman,1
8385,edwerd,0
8386,chivee,1
8387,spiros,1
8388,Fallenstedt,0
8389,mrabbani,0
8390,diegonvs,0
8391,tcye,1
8392,onnimonni,0
8393,arteymix,0
8394,fanzeyi,0
8395,danielspofford,0
8396,dweinstein,0
8397,chchwy,0
8398,bernatferragut,0
8399,forslund,1
8400,coffeeboo,0
8401,PrabhatCS,1
8402,andyforever,0
8403,siazeroli,1
8404,jvtrudel,0
8405,rbavery,1
8406,carlogilmar,0
8407,leog,0
8408,pizuricv,1
8409,minhajuddin,0
8410,santoshyadav198613,0
8411,TomLous,1
8412,IsenrichO,0
8413,BrandanMiller,0
8414,anandp033,1
8415,shogo82148,1
8416,evantahler,0
8417,ricardosierra,0
8418,stevefloyd,0
8419,Leon-Jin,1
8420,carlosrberto,0
8421,cr0wst,0
8422,HaijunMa,1
8423,BideoWego,0
8424,theneva,0
8425,gscho,0
8426,rahacker2006,0
8427,XiongKezhi,1
8428,jnwelzel,0
8429,ashishnegi,1
8430,daniel-code,1
8431,chaitan94,0
8432,StanislavMayorov,0
8433,hskang9,0
8434,Green-li,1
8435,markkasaboski,0
8436,oceanoverflow,1
8437,ruslan-kurchenko,0
8438,qjuanp,0
8439,odoe,0
8440,RusinovAnton,0
8441,futuremint,0
8442,gbabula,0
8443,guicunha,0
8444,endroid,0
8445,ckshitij,1
8446,Sylvadoc,0
8447,oknono,0
8448,VinHuang,0
8449,saccohuo,0
8450,csarrazi,0
8451,Kavinjsir,0
8452,davidohlin,0
8453,heyimalex,0
8454,marcelomf,0
8455,ondrae,0
8456,superboum,0
8457,sorki,1
8458,olebedev,0
8459,DSanzh,1
8460,malhotraguy,1
8461,ousamabenyounes,0
8462,blade-demon,0
8463,rakeshcheekatimala,0
8464,eddywashere,0
8465,altruity,0
8466,jingsam,0
8467,simonrenoult,0
8468,huminghao16,1
8469,aksell,1
8470,CZXBigBrother,0
8471,jartmez,0
8472,Emanon42,1
8473,scottzirkel,0
8474,gulisashvili,0
8475,limianhust,0
8476,bbezanson,0
8477,FourEyebrowXiake,0
8478,gijzelaerr,1
8479,themoonraker13,1
8480,plotor,1
8481,efegurkan,0
8482,nocoolyoyo,0
8483,80000v,0
8484,ghenry,0
8485,schorndorfer,1
8486,andreaazzini,1
8487,netcan,0
8488,nogsantos,0
8489,pvictor,0
8490,sinanbozkus,0
8491,XiaoLer,0
8492,DevAlves1993,0
8493,studioego,0
8494,rlouf,1
8495,ameerthehacker,0
8496,pstadler,0
8497,josephdburdick,0
8498,jerry,1
8499,carlvlewis,0
8500,Makazone,0
8501,aritztg,1
8502,pohsu,1
8503,rajikaimal,0
8504,nks5295,0
8505,jfoshee,0
8506,imankit,0
8507,Younes-Charfaoui,1
8508,lartpang,1
8509,Tallyb,0
8510,jianwolf,1
8511,BoBinLee,0
8512,JesusGarciaValadez,0
8513,akunzai,0
8514,jwcn,0
8515,kraaas,0
8516,brunohulk,0
8517,JPurinsh,0
8518,mamadoo,0
8519,JorgeDeLosSantos,1
8520,jhollist,1
8521,arttema,0
8522,asyrique,0
8523,anthonytec2,1
8524,LAIBOLIN,1
8525,calmrund,0
8526,aayush26,1
8527,gsiou,0
8528,SriniVest,0
8529,joyoyao,0
8530,cihanozhan,0
8531,pomelo-nwu,0
8532,RealXuan,1
8533,davegonzalez,0
8534,juanfernandes,0
8535,ryan-blunden,0
8536,ptulsyan10,0
8537,lesimoes,0
8538,joseolinda,0
8539,GauthierD-,0
8540,jharmn,0
8541,greengerong,0
8542,AustineGwa,0
8543,aby0,1
8544,mrferos,0
8545,leeclemnet,1
8546,caijw,0
8547,laojie,0
8548,RomeuG,0
8549,thinkphp,0
8550,anassinator,1
8551,favourori,0
8552,kalms,0
8553,merlinJie,0
8554,ae86208,1
8555,Gaku13,0
8556,MayV,1
8557,dinatih,0
8558,amywork,1
8559,ehmorris,0
8560,mistermjtek,0
8561,demetrio812,0
8562,Ahnyechan,1
8563,EricDupertuis,0
8564,jlozano254,0
8565,EvertonMelo,0
8566,indexofire,0
8567,dgwight,0
8568,FeMaffezzolli,1
8569,tilaprimera,1
8570,riywo,0
8571,alexvbush,0
8572,sky15179,1
8573,cheen,0
8574,HMBSbige,1
8575,ShuaiChenBIGR,1
8576,pakastin,0
8577,gregdhill,1
8578,pateketrueke,0
8579,subversivo58,0
8580,ApolloZhu,0
8581,certik,0
8582,lu1s,0
8583,PabloAlexandre,0
8584,fobidlim,0
8585,condef5,0
8586,RuiChen96,1
8587,lzl124631x,0
8588,BladeYoung,0
8589,stc,1
8590,srtfisher,0
8591,pytlesk4,0
8592,Masavi,0
8593,SupaHam,0
8594,aikuyun,0
8595,hg-pyun,0
8596,izzydoesit,0
8597,cmmaster,0
8598,acpmasquerade,0
8599,kaanekinci,0
8600,schliffen,1
8601,gboston,0
8602,abougouffa,0
8603,prankshaw,1
8604,jaonoctus,0
8605,jqr,0
8606,X-Nicolo,1
8607,maxujie,1
8608,develician,0
8609,Shraddha2702,1
8610,missingfaktor,0
8611,Qard,0
8612,andrew-boyd,0
8613,soareschen,0
8614,beesandtrees,0
8615,handworker,1
8616,michaeimm,0
8617,Hitomis,1
8618,leandro,0
8619,LiMeng95,1
8620,ricky-wong,0
8621,sven1977,1
8622,ilgooz,0
8623,thelastinuit,0
8624,aexol,0
8625,slashhuang,0
8626,shidephen,0
8627,Abdelrahman-Atia,0
8628,andion,0
8629,Raiondesu,0
8630,francisoliverlee,0
8631,jourdanrodrigues,0
8632,tchiss,0
8633,github1586,0
8634,eduards,0
8635,afc163,0
8636,tauseefk,0
8637,aniruddha-adhikary,1
8638,gayashanbc,0
8639,ekko100120,0
8640,mkung6,1
8641,skiritsis,0
8642,HibisciDai,0
8643,kepta,0
8644,rgiovanini,1
8645,eWangsf,0
8646,jackyzonewen,0
8647,benrobinson20,1
8648,develoser,0
8649,YCIrving,1
8650,jameron,0
8651,WenRuige,0
8652,labs00,0
8653,olaferlandsen,0
8654,orogersilva,1
8655,gpxlcj,1
8656,alesshh,0
8657,Mays,0
8658,cyyyu,0
8659,pepoeverton,0
8660,NikolaBorislavovHristov,0
8661,eos21,0
8662,fedebonisconti,0
8663,sgotti,0
8664,kyleolivo,0
8665,BoykaDan,0
8666,keldLundgaard,0
8667,lfamorim,0
8668,deepakkarki,0
8669,ArtemGordinsky,0
8670,cpannwitz,0
8671,babim,0
8672,marek-stoj,0
8673,ggoog,0
8674,dairdr,0
8675,GauravSahu,1
8676,alifarazz,1
8677,cmark,0
8678,everson,0
8679,Natumsol,0
8680,akmittal,0
8681,montoulieu,0
8682,gatarelib,0
8683,EslaMx7,0
8684,huangyuyao,1
8685,oesukam,0
8686,KaraAJC,0
8687,fangleai,1
8688,billp,0
8689,emanuelcasco,0
8690,AurelienVigne,0
8691,hhkaos,0
8692,digaru19,1
8693,marioestrada,0
8694,Bhargee,1
8695,rayning0,0
8696,eldalo,0
8697,aeyakovenko,1
8698,scokmen,0
8699,bogren,0
8700,lukasamd,0
8701,hankliu62,0
8702,hzhu,0
8703,Mannaio,0
8704,SnowzTail,1
8705,mescalchuan,0
8706,jinyikuang000,1
8707,ifraincoat,0
8708,kunsun,0
8709,brzuchal,0
8710,Techassi,0
8711,Wjerry5,1
8712,bsorrentino,0
8713,Shwetank30,0
8714,kunaltyagi,0
8715,jherdman,0
8716,spilth,0
8717,callmedadaxin,0
8718,mrova,0
8719,pinxue,0
8720,cchamberlain,0
8721,constsync,0
8722,EndruK,1
8723,chrisenytc,0
8724,lgh06,0
8725,h4ck4life,0
8726,GongchuangSu,0
8727,alvinkl,0
8728,saibimajdi,1
8729,CHEF-KOCH,0
8730,duellsy,0
8731,gulshan-mittal,1
8732,kuaikuaikim,0
8733,Dmchale92,0
8734,DSKSD,1
8735,stepankuzmin,0
8736,maremun,1
8737,gaarangoa,0
8738,heruan,0
8739,TheGeekyM,0
8740,fegemo,0
8741,RyanFleck,1
8742,prateekagarwal3,1
8743,liuyangzuo,0
8744,OIdiotLin,1
8745,edivangalindo,0
8746,cdrage,0
8747,sakamies,0
8748,jorgecasas,0
8749,donlion,0
8750,karinakozarova,0
8751,tahsinsevinch,1
8752,Godan,0
8753,leeluolee,0
8754,BonDoQ,0
8755,sohelrana820,0
8756,dcooney,0
8757,Derek-Wds,0
8758,LittleNewton,1
8759,krisjin,0
8760,fangge,0
8761,nayunhwan,0
8762,mscharlock,0
8763,Cabezaa,0
8764,cjcliffe,0
8765,knice,0
8766,devndone,0
8767,adamwaite,0
8768,syedmisbah,1
8769,juandelossantos,0
8770,Synchro,0
8771,Ding-Ye,1
8772,TheAlgo,1
8773,fearlex,0
8774,Stichoza,0
8775,kwelch,0
8776,jmcerrejon,0
8777,anruence,0
8778,liurongfang,1
8779,andreynering,0
8780,jfbcb,0
8781,dumplings,0
8782,lvaldovinos,0
8783,mathlf2015,1
8784,ladislas,0
8785,salman-bhai,1
8786,phansys,0
8787,komagata,0
8788,doghappy,0
8789,appbir,0
8790,mmaguero,1
8791,alvinsj,0
8792,essicolo,1
8793,LinjianMa,1
8794,Superlee506,1
8795,Enapiuz,0
8796,jeffochoa,0
8797,albertoperezf,0
8798,alexarnautu,1
8799,radimklaska,0
8800,muigaiunaka,0
8801,sean-perkins,0
8802,rajmani1995,1
8803,DongpingZhu,1
8804,edkf,0
8805,Ci-Jie,0
8806,PerfectShen,1
8807,adetante,0
8808,PetarV-,1
8809,carabina,0
8810,crcastle,0
8811,nafeu,0
8812,emanoelvianna,0
8813,ddiez,1
8814,ColinFay,0
8815,chenmingbiao,0
8816,limingxinleo,0
8817,Kulak,0
8818,jurby,0
8819,PeterKow,0
8820,thebergamo,0
8821,bengourley,0
8822,thejonanshow,0
8823,iChebbi,0
8824,GabrielaBezerra,1
8825,nairihar,0
8826,glzjin,0
8827,starburst997,0
8828,chenxofhit,0
8829,k0nsl,0
8830,shimulch,0
8831,larryzhao,0
8832,sumnulu,0
8833,hsoi,0
8834,staticfloat,1
8835,maharshi95,1
8836,enderdzz,1
8837,LiorZ,0
8838,geanfelipe,0
8839,gjy3035,1
8840,eymel,0
8841,RunAtWorld,0
8842,syntacticsolutions,0
8843,redshiftzero,1
8844,sheiy,0
8845,oinak,0
8846,Nejel,1
8847,klorenzo,0
8848,AFZL95,1
8849,skarface,0
8850,bilxio,0
8851,alyakhtar,1
8852,andrerod,0
8853,JLChnToZ,0
8854,coder-pig,0
8855,gjvpaet,0
8856,nmakes,1
8857,OkGoDoIt,0
8858,romejiang,0
8859,RoyalMjz,0
8860,JimmyLee05,0
8861,King-Of-Overload,1
8862,apollonian11,0
8863,ppq1991,0
8864,jia58960,0
8865,Arcko,0
8866,chnouman,0
8867,benavern,0
8868,sperlingxx,1
8869,gavinhungry,0
8870,mrtuvn,0
8871,alicanozer,1
8872,nnnkit,0
8873,khs1994,0
8874,fkinaro,0
8875,stevedomin,0
8876,Norbert515,1
8877,abruzzihraig,0
8878,mbrn,0
8879,douglasmaiabr,0
8880,JunshengFu,1
8881,ringoyip0901,0
8882,swimfish09,0
8883,asharirfan,0
8884,taeguk,0
8885,mavisland,0
8886,mishak87,0
8887,cbsan,0
8888,bingfengyiren,1
8889,jrleszcz,1
8890,SmoDav,0
8891,JoviChan,1
8892,coco-napky,0
8893,Seminioni,0
8894,scorsi,0
8895,lhyfst,1
8896,IsraelAdura,0
8897,AMoreaux,0
8898,satyakisikdar,1
8899,beNitinhere,0
8900,shyyhs,1
8901,kirillshevch,0
8902,Alex-D,0
8903,nipunsadvilkar,0
8904,Paper99,1
8905,rexmac,0
8906,icefox0801,0
8907,Super-JJ,0
8908,AlexanderCannon,0
8909,Chriskamphuis,1
8910,fukata,0
8911,Ugness,1
8912,chizhu,1
8913,VictorZhang2014,1
8914,EduardCerv,0
8915,radarsu,0
8916,robotenique,1
8917,bezzad,0
8918,hitenpratap,0
8919,greatislander,0
8920,gregorym,0
8921,daqing,0
8922,priyamm,1
8923,preco21,0
8924,Diljane,1
8925,daengdoang,0
8926,sharadmv,0
8927,arecvlohe,0
8928,derekdowling,0
8929,dpayonk,0
8930,moyuanhuang,0
8931,cfregly,1
8932,jsherfey,1
8933,lnishan,0
8934,motamed,1
8935,claytonsilva,0
8936,jwvg0425,0
8937,mmiinnovations,0
8938,Dazaman,1
8939,Saqrag,1
8940,techwraith,0
8941,Gernot,0
8942,rankun203,0
8943,piupius,0
8944,JamesYing,0
8945,greenido,0
8946,heygema,0
8947,donychen1134,1
8948,ruishaopu561,1
8949,JiahaoYao,1
8950,nkmlombardi,0
8951,jiayihu,0
8952,jxgu1016,1
8953,YoshiyukiKato,0
8954,SamTebbs33,0
8955,andrewcode2017,0
8956,spudooli,0
8957,Dingyj3178,0
8958,andyshora,0
8959,jsanchezramos,0
8960,s0nskar,0
8961,nicoengelhardt,0
8962,raymelon,0
8963,inverse,0
8964,makafanpeter,0
8965,amouly,0
8966,robsonsilv4,0
8967,obasoro,1
8968,lakshaydulani,1
8969,henryluki,0
8970,redeltaglio,0
8971,chsahit,1
8972,brentonhouse,0
8973,iktakahiro,0
8974,senpp,0
8975,lig,0
8976,gagneet,0
8977,kokoichiro,1
8978,amassarwi,0
8979,MaxHalford,1
8980,aranair,0
8981,freemanon,0
8982,SalamanderJY,1
8983,ExcellentLife-FeiFan,0
8984,gaguilar,1
8985,ole3021,0
8986,dungwinux,0
8987,he7850,1
8988,bkd705,0
8989,liminjun,0
8990,dkarlovi,0
8991,jlguenego,0
8992,abhishekmalali,1
8993,nuptboyzhb,0
8994,aszzy,1
8995,helmutgranda,0
8996,palaska,1
8997,hevertoncastro,0
8998,Rohithyeravothula,1
8999,pedrofsn,0
9000,kulicuu,0
9001,egordorichev,0
9002,BrkCoder,0
9003,Lynkzhang,1
9004,Isabellle,0
9005,pineoc,0
9006,kgryte,0
9007,motiko,0
9008,rwaldron,0
9009,goldeneggg,0
9010,cmbankester,0
9011,CharlieEtienne,0
9012,PaoloFalomo,0
9013,thatfrankdev,0
9014,linpengcheng,1
9015,jeffreywugz,0
9016,ricardoerl,0
9017,arimogi,0
9018,futuredayv,0
9019,ScottJWalter,0
9020,Ardhimas,0
9021,bwangelme,0
9022,robertohuertasm,0
9023,aweimeow,0
9024,Schwad,0
9025,liubin1777,0
9026,puppybits,0
9027,Zalasanjay,0
9028,flaing,0
9029,ArtRichards,0
9030,jkvora,0
9031,gembin,0
9032,Krasaa,1
9033,jirayuth289,0
9034,mettin,0
9035,augustoabreu,0
9036,Kimeiga,0
9037,cshubhamrao,1
9038,pielco11,0
9039,MechanisM,0
9040,andersblehr,0
9041,houz42,0
9042,rafaelcaricio,0
9043,colelawrence,0
9044,FinalTheory,1
9045,laoshuterry,1
9046,kossnocorp,0
9047,takatoy,1
9048,rrevanth,0
9049,gnuwilliam,0
9050,marioquer,0
9051,getify,0
9052,iosdev474,0
9053,ed-parry,0
9054,mfpopa,0
9055,CodeSchneider,0
9056,renhuihhh,0
9057,qinchao,0
9058,fladi,0
9059,maheshiv,0
9060,kashishgrover,0
9061,bluelovers,0
9062,Xuxue1,1
9063,envision,0
9064,cristophersfr,1
9065,Juanlu001,0
9066,gianlucatruda,1
9067,cjp2600,0
9068,donizyo,1
9069,paroblow,0
9070,lybroman,0
9071,mnorrish,0
9072,AJRdev,0
9073,Rexhaif,0
9074,ArnabBir,1
9075,rememberlenny,0
9076,Travis-S,1
9077,keetsky,1
9078,PerpetualWar,0
9079,benarent,0
9080,FredericHeem,0
9081,ntienvu,1
9082,sjooyoo,1
9083,ssokhey,1
9084,guzhongren,0
9085,Zhiming-Huang,1
9086,Terence95,0
9087,pearl2201,1
9088,regonn,1
9089,abhuzz,1
9090,BugRoger,0
9091,snehankekre,1
9092,liyaodong,0
9093,holtgrewe,1
9094,gutenye,0
9095,prateekralhan,1
9096,ashupednekar,0
9097,gurrrung,0
9098,fengnanyue,0
9099,delino12,0
9100,brianabrams,1
9101,ravi3222,1
9102,grikomsn,0
9103,basmoura,0
9104,oriolmirosa,1
9105,FengHaiSheng,0
9106,HeeKyung-Park,1
9107,madeleinehuish,0
9108,sqmk,0
9109,captainwz,0
9110,keyurparalkar,0
9111,jingshuangliu22,1
9112,Lcch,0
9113,realdah,0
9114,neamtua,0
9115,demerzel1,1
9116,dfguan,1
9117,PhyloStar,1
9118,hungtruong,0
9119,fianine,0
9120,rukmal,0
9121,HavenShen,0
9122,jmargeta,0
9123,phuphighter,0
9124,jensens,0
9125,Half-Shot,0
9126,qiushiding,1
9127,max,0
9128,kiasaki,0
9129,kevindragon,0
9130,mirzap,0
9131,QiujieDong,1
9132,rwwagner90,0
9133,jpovmarques,0
9134,benperove,0
9135,luozm,1
9136,jlaffaye,0
9137,puneetsl,1
9138,masimplo,0
9139,JY0284,1
9140,CelalTEMIZ,1
9141,mikecomputerscience,0
9142,china2015wyp,0
9143,alansouzati,0
9144,statico,0
9145,alexanthony813,0
9146,SusieXu,1
9147,JensTimmerman,0
9148,kuc2477,0
9149,david81brs,0
9150,flsilva,0
9151,a-trost,0
9152,kangqf,0
9153,c77cc,0
9154,max8hine,0
9155,Jac21,0
9156,racofix,0
9157,seanvree,0
9158,banhaclong20,0
9159,lfkdsk,1
9160,Houssk,0
9161,luisbaugusto,0
9162,silvae86,0
9163,blu3r4y,1
9164,manueljtejada,0
9165,phanorcoll,0
9166,ondrejsika,0
9167,gick,1
9168,akabiru,0
9169,kelvins,0
9170,gh2049,0
9171,mineiro,0
9172,scastlara,1
9173,ca057,0
9174,iskodirajga,0
9175,octamois,1
9176,anowell,0
9177,falahgs,1
9178,stevemats,0
9179,lyman,1
9180,mosch,0
9181,Shinelw,0
9182,salgadobreno,0
9183,levittlili,0
9184,bigzhu,0
9185,mikaalanwar,1
9186,phxsuns,0
9187,FFY00,0
9188,hlzz,1
9189,CodeJunS,1
9190,muzishuiji,0
9191,julian-carpenter,1
9192,manutromero,0
9193,andrewpage,0
9194,JayB-K,0
9195,atkrad,0
9196,SoonPoong-Hong,0
9197,ArrayZoneYour,0
9198,donovanmuller,0
9199,s-panferov,0
9200,kecoo1,1
9201,DanielTimLee,0
9202,lsinger,0
9203,lukeocodes,1
9204,kaineer,0
9205,arbesfeld,0
9206,datdevboi,0
9207,153957,0
9208,JWRanton,0
9209,kurtmilam,0
9210,margox,0
9211,sonarism,0
9212,e-jigsaw,0
9213,tibbon,0
9214,laughing-pic-zhu,0
9215,Hahnnz,1
9216,CarsonMcKinstry,0
9217,jinligen,0
9218,olafurnielsen,0
9219,orlandocharles,0
9220,igorkamyshev,0
9221,Maecenas,0
9222,lym,0
9223,peterarmstrong,0
9224,Pusungwi,0
9225,emredurukn,1
9226,peterlozano,0
9227,craigmartin,0
9228,Cein-Markey,0
9229,LordDarkula,1
9230,justinpecott,0
9231,luposlip,0
9232,hjdesigner,0
9233,openstring,1
9234,pdrummond,0
9235,danielsz,1
9236,michaelkunc,1
9237,kale-stew,0
9238,alex-myzhao,0
9239,409915016,0
9240,LeoCp,0
9241,akhilesh-k,1
9242,jorgealves,1
9243,shiasn,0
9244,lebrande,0
9245,patrickheng,0
9246,Das-Boot,1
9247,heykishan,1
9248,cwdoh,0
9249,pastuxso,0
9250,andreykishtov,0
9251,amazing-space-invader,0
9252,tcrosen,0
9253,hexhead,1
9254,jamesmaidment,0
9255,keisukefukuda,1
9256,ashiklom,1
9257,ajinkyachavan,1
9258,sebmaldo,1
9259,maxprog,0
9260,giojavi04,0
9261,okomestudio,1
9262,gponimansky,0
9263,evgrezanov,0
9264,k0mach1,0
9265,jgrayauskie,0
9266,arjun-kava,0
9267,cirlmcesc,0
9268,kimxogus,1
9269,felixbuenemann,0
9270,shreyaspadhy,1
9271,juliohm,1
9272,dkastl,0
9273,jenniferleveaux,0
9274,lexxyungcarter,0
9275,crazyacking,1
9276,brockholzer,0
9277,kamranayub,0
9278,Neurone,0
9279,ishareme,0
9280,PumpkinAndy,1
9281,WanLinLin,0
9282,AurelienPONCINI,0
9283,freakynit,0
9284,portwatcher,0
9285,kakegu,0
9286,RyanNaughton,1
9287,daddyrusher,0
9288,jmiramant,0
9289,Shermayster,0
9290,HugoOliveiraThor,0
9291,augard,1
9292,agusmakmun,0
9293,eveliotc,0
9294,joykuotw,0
9295,moto2002,0
9296,kdeng,0
9297,arden,0
9298,jonathangiamp,0
9299,padewitte,0
9300,ariG23498,1
9301,simalexan,0
9302,FUlyankin,1
9303,jackivan88,0
9304,soniolabs,0
9305,nathan815,0
9306,gokhansa,1
9307,schalkburger,0
9308,gorandodig,0
9309,BlackHole1,0
9310,tellxp,0
9311,natekupp,1
9312,Fucntion,0
9313,Hi-Rube,0
9314,managr,0
9315,AndrewDavid,0
9316,clyang82,0
9317,Ekranos,0
9318,Abdelkrim,0
9319,kotchuprik,0
9320,caok,0
9321,jefferson,0
9322,dejaneves,0
9323,nabito,0
9324,LouisShark,0
9325,farhadi,0
9326,serhii12,0
9327,bjlange,1
9328,Rish1997,1
9329,erickrawczyk,0
9330,SHERlocked93,0
9331,DanRigby,0
9332,salihsagdilek,0
9333,henrybv,0
9334,iSanchezDev,0
9335,Surufel,1
9336,jaimerosales,0
9337,konqr,1
9338,X-Mars,0
9339,1156721874,0
9340,import-yuefeng,0
9341,glebkuznetsov,1
9342,KnightBaron,1
9343,parsingphase,0
9344,khannz,0
9345,JPiao,0
9346,kaihendry,0
9347,deven769,1
9348,esampaio,0
9349,phatnguyenuit,0
9350,roarkemc,0
9351,achillesrasquinha,0
9352,kastnerkyle,1
9353,Mulder90,0
9354,robrobbins,0
9355,breandan,1
9356,Lessica,0
9357,stealthanthrax,0
9358,cassiodeveloper,0
9359,SayefReyadh,1
9360,joshangell,0
9361,devpranoy,1
9362,rgiordan,1
9363,MoskalenkoM,0
9364,Leask,0
9365,TigrisYu,0
9366,liliangqi,1
9367,renepenner,0
9368,mthadley,0
9369,abirpahlwan,0
9370,jmilagroso-c4w,0
9371,dongido001,0
9372,dyboy2017,1
9373,1amageek,0
9374,Pourghannad,0
9375,FalloutX,0
9376,ls-winds,0
9377,bkader,0
9378,arohim,0
9379,haohanz,1
9380,philson-philip,0
9381,mattwang44,1
9382,claytantor,1
9383,prabal1997,1
9384,AuthorJim,0
9385,ioandr,0
9386,agiletalk,1
9387,huip,0
9388,ShawnGregg,0
9389,qhan1028,1
9390,lotfio,0
9391,omar2535,1
9392,jenswirf,1
9393,chregu,0
9394,it-all,0
9395,ChenYilong,0
9396,bspellio,0
9397,anthonyterrell,0
9398,methuz,0
9399,dkokorev90,0
9400,anilmaurya,0
9401,a-quei,1
9402,akopcz2,0
9403,gsiciliano,0
9404,Janking,0
9405,theaidem,0
9406,theRoughCode,1
9407,raelga,0
9408,cagingulsen,0
9409,bitqiu,0
9410,argoc,0
9411,XXXMrG,0
9412,PPAbner,0
9413,dianjuar,0
9414,thibautdavoult,0
9415,samwuu,0
9416,clcron,1
9417,seyfer,0
9418,KevinRamsunder,0
9419,moinudeen,1
9420,neenjaw,0
9421,mikelpmc,0
9422,SerhatSurguvec,0
9423,eriknelson,0
9424,innocodive,0
9425,jongkwang,0
9426,jalamprea,0
9427,dafian47,0
9428,thedjinn,0
9429,elvisoliveira,0
9430,Beenking,1
9431,flyboyleo,1
9432,rivermont,1
9433,igniteeng000,0
9434,nirajkaushal,0
9435,noma4i,0
9436,fuenwang,1
9437,insign,0
9438,kamalesh0406,0
9439,aripalo,0
9440,MH15,0
9441,nekath,0
9442,marciovsena,0
9443,EddieNejadi,0
9444,sophearak,0
9445,raphaelli,0
9446,sl1673495,0
9447,mr-mig,0
9448,BrandonWingerAir,0
9449,Amine-H,0
9450,amee9451,0
9451,bellaj,0
9452,t-hiroyoshi,0
9453,haoxins,0
9454,alikemalocalan,0
9455,Pulkit-Khandelwal,1
9456,bitmage,0
9457,gryftir,0
9458,clintzh,0
9459,notlmn,0
9460,cannobbio,0
9461,followcat,1
9462,fmmarques,1
9463,JuanFJuradoP,1
9464,CrutchTheClutch,0
9465,oyghan,0
9466,magarcia,0
9467,dhyegocalota,0
9468,cmendesce,0
9469,ryansch,0
9470,ehgoodenough,0
9471,rustnnes,0
